Date,Close,High,Low,Open,Volume,Daily Return
2025-05-14,103539.4140625,104303.5625,102618.296875,104167.328125,45956071155,-0.006051642240404331
2025-05-15,103744.640625,104153.6171875,101440.8125,103538.828125,50408241840,0.00198211052629782
2025-05-16,103489.2890625,104533.484375,103137.4765625,103735.65625,44386499364,-0.0024613470244020386
2025-05-17,103191.0859375,103716.9453125,102659.1796875,103489.2890625,37898552742,-0.0028814878109744146
2025-05-18,106446.0078125,106597.171875,103142.6015625,103186.953125,49887082058,0.03154266519659865
2025-05-19,105606.1796875,107068.71875,102112.6875,106430.53125,61761126647,-0.007889709931436006
2025-05-20,106791.0859375,107307.1171875,104206.515625,105605.40625,36515726122,0.011220046530480143
2025-05-21,109678.078125,110724.4609375,106127.234375,106791.3125,78086364051,0.027034018449719976
2025-05-22,111673.28125,111970.171875,109285.0703125,109673.4921875,70157575642,0.018191448638679386
2025-05-23,107287.796875,111798.90625,106841.3046875,111679.359375,67548133399,-0.03927066820202352
2025-05-24,107791.15625,109454.5234375,106895.2890625,107278.5078125,45903627163,0.004691674073487251
2025-05-25,109035.390625,109313.3046875,106683.375,107802.2734375,47518041841,0.011543009819045436
2025-05-26,109440.3671875,110376.8828125,108735.640625,109023.78125,45950461571,0.003714175371671846
2025-05-27,108994.640625,110744.2109375,107609.5546875,109440.40625,57450176272,-0.004072780217708405
2025-05-28,107802.328125,109298.2890625,106812.9296875,108992.171875,49155377493,-0.010939184653144474
2025-05-29,105641.7578125,108910.046875,105374.3984375,107795.5703125,56022752042,-0.020041963379443528
2025-05-30,103998.5703125,106308.9453125,103685.7890625,105646.2109375,57655287183,-0.015554336978341854
2025-05-31,104638.09375,104927.1015625,103136.1171875,103994.71875,38997843858,0.006149348357177731
2025-06-01,105652.1015625,105884.546875,103826.953125,104637.296875,37397056873,0.009690618169351017
2025-06-02,105881.53125,105958.3125,103727.546875,105649.8125,45819706290,0.0021715582000447764
2025-06-03,105432.46875,106813.578125,104920.84375,105888.4765625,46196508367,-0.004241178746647534
2025-06-04,104731.984375,105997.6953125,104232.703125,105434.3671875,44544857105,-0.0066439151364365845
2025-06-05,101575.953125,105936.6875,100436.8828125,104750.78125,57479298400,-0.030134359325224014
2025-06-06,104390.34375,105376.7734375,101169.5703125,101574.3671875,48856653697,0.027707252931573167
2025-06-07,105615.625,105972.7578125,103987.3125,104390.6484375,38365033776,0.011737496074678777
2025-06-08,105793.6484375,106497.0625,105075.328125,105617.5078125,36626232328,0.0016855786016509722
2025-06-09,110294.1015625,110561.421875,105400.234375,105793.0234375,55903193732,0.04253991795791734
2025-06-10,110257.234375,110380.125,108367.7109375,110295.6875,54700101509,-0.0003342625487465778
2025-06-11,108686.625,110384.21875,108086.328125,110261.796875,50842662052,-0.014244955298426398
2025-06-12,105929.0546875,108780.6953125,105785.6875,108685.9140625,54843867968,-0.025371753999169577
2025-06-13,106090.96875,106182.546875,102822.0234375,105924.59375,69550440846,0.0015285141831733462
2025-06-14,105472.40625,106203.7578125,104379.3671875,106108.0859375,38007870453,-0.0058304915798971235
2025-06-15,105552.0234375,106157.1015625,104519.8828125,105464.84375,36744307742,0.0007548627203146641
2025-06-16,106796.7578125,108915.375,104997.625,105555.59375,50366626945,0.011792615001237072
2025-06-17,104601.1171875,107750.1953125,103396.53125,106794.1171875,55964092176,-0.020559056941174436
2025-06-18,104883.328125,105581.8515625,103602.265625,104602.0703125,47318089133,0.0026979724986506692
2025-06-19,104684.2890625,105250.890625,103940.7734375,104886.7734375,37333806920,-0.0018977187896134229
2025-06-20,103309.6015625,106539.3828125,102372.2109375,104681.03125,50951862476,-0.013131746055793259
2025-06-21,102257.40625,104015.78125,100973.0625,103315.078125,38360555118,-0.010184874363913243
2025-06-22,100987.140625,103351.6328125,98286.203125,102212.03125,65536997201,-0.012422235919953284
2025-06-23,105577.7734375,106116.859375,99705.75,100987.4765625,65237759656,0.04545759771084712
2025-06-24,106045.6328125,106316.828125,104740.2421875,105571.515625,48822986421,0.004431419225533917
2025-06-25,107361.2578125,108168.3984375,105881.390625,106047.40625,51624120283,0.012406215749838134
2025-06-26,106960.0,108305.546875,106666.3515625,107375.0703125,43891990613,-0.003737454466123835
2025-06-27,107088.4296875,107772.46875,106449.9921875,106954.921875,45353692675,0.0012007263229245613
2025-06-28,107327.703125,107567.8828125,106883.9765625,107090.546875,30037708335,0.002234353778444831
2025-06-29,108385.5703125,108526.3046875,107230.109375,107327.8203125,35534874438,0.009856422495764683
2025-06-30,107135.3359375,108798.7890625,106759.6484375,108383.4375,42064804590,-0.011535062936840146
2025-07-01,105698.28125,107550.6796875,105270.2265625,107144.3828125,44110692247,-0.013413452013053329
2025-07-02,108859.3203125,109763.65625,105157.3984375,105703.1015625,56248657737,0.02990624847553991
2025-07-03,109647.9765625,110541.4609375,108605.796875,108845.015625,50494742270,0.007244728772290987
2025-07-04,108034.3359375,109751.984375,107296.3828125,109635.65625,42616442656,-0.014716556343200904
2025-07-05,108231.1796875,108381.34375,107842.2734375,108015.8359375,30615537520,0.0018220480395592098
2025-07-06,109232.0703125,109731.625,107847.015625,108231.1875,36746020463,0.009247710575546852
2025-07-07,108299.8515625,109710.25,107527.0546875,109235.328125,45415696597,-0.008534295352390808
2025-07-08,108950.2734375,109198.96875,107499.5546875,108298.2265625,44282204127,0.006005750382996888
2025-07-09,111326.5546875,111925.375,108357.6796875,108950.2734375,57927418065,0.021810695604753683
2025-07-10,115987.203125,116608.78125,110660.75,111329.1953125,95911605728,0.041864660687494615
2025-07-11,117516.9921875,118856.4765625,115245.6875,115986.234375,86928361085,0.013189291760499877
2025-07-12,117435.2265625,118219.8984375,116977.0234375,117530.7109375,45524560304,-0.0006957770402219454
2025-07-13,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,0.014313342548076147
2025-07-14,119849.703125,123091.609375,118959.1953125,119115.7890625,181746419401,0.006158578325259345
2025-07-15,117777.1875,119935.5625,115765.6875,119853.8515625,98321661181,-0.01729262210051885
2025-07-16,118738.5078125,120065.515625,117064.8203125,117777.1875,72162029070,0.00816219450392297
2025-07-17,119289.84375,120999.609375,117508.21875,118738.5078125,72363841798,0.004643278306736054
2025-07-18,118003.2265625,120851.9140625,116925.984375,119284.109375,77945799785,-0.01078563897020779
2025-07-19,117939.9765625,118541.3984375,117388.4140625,117998.125,47564562765,-0.0005360022928398989
2025-07-20,117300.7890625,118865.03125,116550.1328125,117944.109375,57515447231,-0.00541960002562214
2025-07-21,117439.5390625,119671.5625,116584.3984375,117306.46875,69820091744,0.0011828564931994912
2025-07-22,119995.4140625,120269.96875,116233.2265625,117426.5,79217583118,0.02176332622218302
2025-07-23,118754.9609375,120113.3515625,117391.390625,119997.4453125,66608604537,-0.010337504434577038
2025-07-24,118368.0,119535.453125,117247.96875,118770.984375,72627318560,-0.0032584822936673197
2025-07-25,117635.8828125,118486.9765625,114759.8203125,118368.0,104857024569,-0.006185093838706357
2025-07-26,117947.3671875,118335.6875,117181.2265625,117644.84375,48508954046,0.002647868724685587
2025-07-27,119448.4921875,119815.59375,117859.6875,117944.7265625,54683390892,0.012727075099638885
2025-07-28,117924.4765625,119819.7890625,117441.4375,119457.5234375,64822943193,-0.012758768211219684
2025-07-29,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433,-1.9742508661990676e-05
2025-07-30,117831.1875,118780.7265625,115800.828125,117921.9921875,68896148592,-0.0007713643170961237
2025-07-31,115758.203125,118919.984375,115505.21875,117833.6328125,69370346018,-0.017592832754910526
2025-08-01,113320.0859375,116060.7734375,112724.4453125,115738.953125,91294530181,-0.021062154747402473
2025-08-02,112526.9140625,114021.6015625,112005.765625,113320.390625,56870866000,-0.006999393518263508
2025-08-03,114217.671875,114747.421875,111943.8046875,112525.8046875,48099615826,0.015025363723748075
2025-08-04,115071.8828125,115729.46875,114130.40625,114223.921875,35783028986,0.007478798363486527
2025-08-05,114141.4453125,115117.4375,112701.109375,115072.1875,61039182286,-0.008085706753543476
2025-08-06,115028.0,115737.8359375,113372.25,114140.9140625,56379133510,0.007767158415357134
2025-08-07,117496.8984375,117676.90625,114279.7109375,115030.0546875,64051649681,0.021463456180234486
2025-08-08,116688.7265625,117689.203125,115917.4609375,117505.5,59713005166,-0.0068782400705657
2025-08-09,116500.359375,117906.609375,116363.8359375,116678.2734375,54004312429,-0.0016142706587778388
2025-08-10,119306.7578125,119320.7109375,116485.1640625,116497.71875,64755458694,0.02408918266480664
2025-08-11,118731.4453125,122321.09375,118159.03125,119306.8125,90528784177,-0.004822128356753663
2025-08-12,120172.90625,120302.46875,118228.71875,118717.6640625,72803657984,0.012140515376580119
2025-08-13,123344.0625,123682.453125,118939.6328125,120168.9765625,90904808795,0.026388279596092357
2025-08-14,118359.578125,124457.1171875,117254.8828125,123339.3984375,104055627395,-0.040411222672351976
2025-08-15,117398.3515625,119332.3125,116864.5703125,118365.78125,68665353159,-0.008121240187970669
2025-08-16,117491.3515625,117996.0625,117271.953125,117398.421875,48036922378,0.0007921746665282559
2025-08-17,117453.0625,118595.7734375,117279.5234375,117492.7890625,45852169525,-0.00032588834829794244
2025-08-18,116252.3125,117614.171875,114723.6796875,117453.90625,72787808090,-0.01022323279139703
2025-08-19,112831.1796875,116764.5,112730.3984375,116241.859375,71657600353,-0.029428514056440758
2025-08-20,114274.7421875,114625.796875,112387.9609375,112828.0234375,67993811526,0.012794003430595335
2025-08-21,112419.03125,114802.6484375,111986.234375,114275.6875,57817883700,-0.01623902974513114
2025-08-22,116874.0859375,117377.3984375,111678.9453125,112433.734375,82528088240,0.03962900798880531
2025-08-23,115374.328125,116996.25,114536.109375,116866.3671875,55377142586,-0.012832252765613172
2025-08-24,113458.4296875,115615.0859375,111060.546875,115387.390625,73961489632,-0.016605933647771742
2025-08-25,110124.3515625,113637.84375,109324.28125,113456.8984375,85706860190,-0.029385900493979156
2025-08-26,111802.65625,112397.015625,108762.0390625,110124.1015625,69396320317,0.015240086898922645
2025-08-27,111222.0625,112619.4140625,110398.265625,111795.7109375,62137056409,-0.005193022862549412
2025-08-28,112544.8046875,113450.078125,110900.921875,111219.0546875,58860155962,0.01189280397942638
2025-08-29,108410.8359375,112619.0546875,107559.625,112550.5234375,77843379644,-0.036731759955323295
2025-08-30,108808.0703125,108929.3515625,107444.4453125,108409.40625,51486264208,0.003664157476186425
2025-08-31,108236.7109375,109491.0,108104.65625,108818.4609375,47986191770,-0.00525107534173741
2025-09-01,109250.59375,109890.5859375,107271.1796875,108228.75,66870372995,0.009367272930950854
2025-09-02,111200.5859375,111748.015625,108454.03125,109243.0703125,74776999491,0.017848801737061493
2025-09-03,111723.2109375,112600.2265625,110582.9609375,111190.6953125,61119643565,0.004699840343410866
2025-09-04,110723.6015625,112208.328125,109347.2265625,111718.1484375,60131132901,-0.008947195185422974
2025-09-05,110650.984375,113357.4921875,110233.3984375,110723.015625,60241647677,-0.0006558419928113235
2025-09-06,110224.6953125,111275.015625,110024.0859375,110650.5703125,21500719036,-0.0038525555367432407
2025-09-07,111167.6171875,111591.078125,110211.625,110221.328125,24618007520,0.008554542812086785
2025-09-08,112071.4296875,112869.234375,110630.609375,111163.015625,40212813407,0.008130177859939192
2025-09-09,111530.546875,113225.4375,110776.703125,112077.578125,45984480722,-0.004826232823193166
2025-09-10,113955.359375,114275.25,110940.078125,111531.25,56377473784,0.02174124101370767
2025-09-11,115507.5390625,115522.546875,113453.8359375,113961.4296875,45685065332,0.013620945043858246
2025-09-12,116101.578125,116769.3828125,114794.484375,115507.7890625,54785725894,0.005142859655061782
2025-09-13,115950.5078125,116334.6328125,115248.2734375,116093.5625,34549454947,-0.0013011908618274504
2025-09-14,115407.65625,116181.5,115222.3984375,115950.2890625,32798036057,-0.004681752350561785
2025-09-15,115444.875,116747.8828125,114461.0625,115399.6328125,52937859416,0.0003224981011604733
2025-09-16,116843.1875,117005.2734375,114813.09375,115423.7578125,45781744593,0.012112382641498831
2025-09-17,116468.5078125,117328.609375,114794.9765625,116840.5078125,60528025996,-0.0032066883445814875
2025-09-18,117137.203125,117911.7890625,116188.796875,116461.265625,49457272032,0.005741425944741474
2025-09-19,115688.859375,117479.7578125,115141.8203125,117137.671875,38828473971,-0.012364506846338497
2025-09-20,115721.9609375,116191.1484375,115473.5234375,115691.125,22864449614,0.0002861257573012477
2025-09-21,115306.09375,115901.0859375,115252.578125,115730.2265625,22495852193,-0.003593675600818802
2025-09-22,112748.5078125,115431.3125,112037.6484375,115309.21875,70684158591,-0.02218083931492132
2025-09-23,112014.5,113351.9140625,111535.5703125,112757.4765625,47211853279,-0.00651013327573835
2025-09-24,113328.6328125,113986.2734375,111229.640625,112007.6640625,48044595085,0.011731809832655538
2025-09-25,109049.2890625,113541.0859375,108713.3984375,113330.1640625,75528654284,-0.03776048156409062
2025-09-26,109712.828125,110359.1953125,108728.9765625,109041.296875,57738288949,0.0060847628462732395
2025-09-27,109681.9453125,109778.5,109144.296875,109707.140625,26308042910,-0.0002814877077529365
2025-09-28,112122.640625,112375.484375,109236.9453125,109681.9453125,33371048505,0.02225248016477188
2025-09-29,114400.3828125,114473.5703125,111589.953125,112117.875,60000147466,0.02031473906432546
2025-09-30,114056.0859375,114836.6171875,112740.5625,114396.5234375,58986330258,-0.003009577997342028
2025-10-01,118648.9296875,118648.9296875,113981.3984375,114057.59375,71328680132,0.04026829179914837
2025-10-02,120681.2578125,121086.40625,118383.15625,118652.3828125,71415163912,0.017128920845327356
2025-10-03,122266.53125,123944.703125,119344.3125,120656.984375,83941392228,0.013136036748664148
2025-10-04,122425.4296875,122857.640625,121577.5703125,122267.46875,36769171735,0.001299606980548873
2025-10-05,123513.4765625,125559.2109375,122191.9609375,122419.671875,73689317763,0.008887425412982486
2025-10-06,124752.53125,126198.0703125,123196.046875,123510.453125,72568881188,0.010031736794915869
2025-10-07,121451.3828125,125184.0234375,120681.96875,124752.140625,76149412513,-0.026461574802715715
2025-10-08,123354.8671875,124167.09375,121119.1796875,121448.3515625,65354305286,0.01567280940669602
2025-10-09,121705.5859375,123739.34375,119812.03125,123337.0703125,74653009425,-0.013370216251727518
2025-10-10,113214.3671875,122509.6640625,104582.4140625,121704.7421875,153125018868,-0.06976852117831744
2025-10-11,110807.8828125,113429.7265625,109760.5625,113236.4296875,110236934340,-0.02125599811033263
2025-10-12,115169.765625,115805.0625,109715.5390625,110811.515625,93710414091,0.03936437283871608
2025-10-13,115271.078125,116020.484375,113821.1875,115161.6796875,71582026739,0.000879679657679322
2025-10-14,113118.6640625,115502.8828125,110029.484375,115264.8828125,92212917403,-0.01867262888064536
2025-10-15,110783.1640625,113622.3828125,110235.8359375,113113.96875,72574132855,-0.02064646024028005
2025-10-16,108186.0390625,111990.8125,107537.03125,110782.171875,87306423067,-0.023443318504017374
2025-10-17,106467.7890625,109235.8046875,103598.4296875,108179.1328125,99703051669,-0.01588236351834038
2025-10-18,107198.265625,107490.984375,106387.453125,106483.734375,37779905278,0.006861009972426446
2025-10-19,108666.7109375,109488.9921875,106157.7890625,107204.3125,47657008953,0.013698405510000455
2025-10-20,110588.9296875,111711.03125,107485.015625,108667.4453125,63507793085,0.01768912239467313
2025-10-21,108476.890625,113996.34375,107534.75,110587.6328125,101194375480,-0.019098105646452646
2025-10-22,107688.5859375,109115.1328125,106778.0,108491.53125,80807013218,-0.007267028792566799
2025-10-23,110069.7265625,111288.59375,107548.4296875,107679.4375,54944076060,0.022111355667553845
2025-10-24,111033.921875,111842.53125,109770.1484375,110069.3515625,48160816980,0.008759859251149305
2025-10-25,111641.7265625,111947.703125,110704.40625,111032.6171875,24707667305,0.005474045023684315
2025-10-26,114472.4453125,115260.90625,111268.484375,111639.0546875,41708524143,0.025355383127430242
2025-10-27,114119.328125,116273.3125,113882.2890625,114479.8515625,61761358733,-0.0030847352525406047
2025-10-28,112956.1640625,116078.984375,112291.6796875,114129.0859375,64528066504,-0.01019252462848308
2025-10-29,110055.3046875,113642.7265625,109368.71875,112921.328125,62192043469,-0.025681284408657135
2025-10-30,108305.546875,111612.3515625,106376.6875,110059.1953125,69673964814,-0.015898895718551742
2025-10-31,109556.1640625,111031.8203125,108288.2734375,108304.4140625,60090359560,0.011547120379193476
2025-11-01,110064.015625,110574.8984375,109372.953125,109558.625,25871668762,0.004635536182247879
2025-11-02,110639.625,111167.3125,109523.453125,110064.4296875,34284209459,0.005229768982454308
2025-11-03,106547.5234375,110764.9140625,105336.359375,110646.90625,72852006359,-0.03698585893164408
2025-11-04,101590.5234375,107264.8828125,98962.0625,106541.421875,110967184773,-0.046523840630681046
2025-11-05,103891.8359375,104534.703125,98989.9140625,101579.234375,77584934804,0.02265282648549194
2025-11-06,101301.2890625,104147.3046875,100336.8671875,103893.6640625,63932752861,-0.02493503798083263
2025-11-07,103372.40625,104052.9140625,99257.0546875,101286.2421875,92168030081,0.020445121741957006
2025-11-08,102282.1171875,103373.5625,101458.0390625,103371.703125,51446691095,-0.010547196317199026
2025-11-09,104719.640625,105418.3671875,101468.875,102278.984375,59679243013,0.02383137448193029
2025-11-10,105996.59375,106564.6953125,104350.6484375,104723.7734375,69585887229,0.012194017448672767
2025-11-11,102997.46875,107428.2578125,102457.328125,105996.859375,71130078574,-0.028294541304540788
2025-11-12,101663.1875,105297.234375,100836.6171875,103011.4375,64347179408,-0.012954505253314763
2025-11-13,99697.4921875,104005.4921875,97988.71875,101674.1484375,101546815416,-0.01933536967351135
2025-11-14,94397.7890625,99804.4296875,94000.734375,99694.703125,114346441890,-0.053157837862490065
2025-11-15,95549.1484375,96728.46875,94420.46875,94420.46875,38500716654,0.012196889211437911
2025-11-16,94177.078125,96564.1875,92971.1640625,95556.8671875,71086235862,-0.01435983820826503
2025-11-17,92093.875,95928.3671875,91214.7578125,94180.875,94186165724,-0.02212006537551514
2025-11-18,92948.875,93745.078125,89300.4609375,92094.53125,101333569062,0.009284005043766586
2025-11-19,91465.9921875,92946.1640625,88526.828125,92946.1640625,80350354656,-0.015953746750565823
2025-11-20,86631.8984375,93025.0703125,86040.796875,91459.3515625,97970645638,-0.05285126891851111
2025-11-21,85090.6875,87380.8046875,80659.8125,86528.7734375,129157506112,-0.017790340109098413
2025-11-22,84648.359375,85503.0078125,83490.8984375,85098.5625,40793099246,-0.0051983141515926645
2025-11-23,86805.0078125,88038.46875,84641.7734375,84648.609375,58083435576,0.025477734635657168
2025-11-24,88270.5625,89206.3359375,85272.1953125,86798.7734375,74433896110,0.01688329653360121
2025-11-25,87341.890625,88457.3359375,86131.4296875,88269.9609375,64837343545,-0.010520742688141405
2025-11-26,90518.3671875,90581.15625,86316.8984375,87345.5859375,66496301869,0.03636830551491177
2025-11-27,91285.375,91897.578125,90089.515625,90517.765625,57040622845,0.008473504729832548
2025-11-28,90919.265625,92969.0859375,90257.1171875,91285.3828125,60895830289,-0.004010602738938163
2025-11-29,90851.7578125,91187.6171875,90260.1875,90918.7421875,37921773455,-0.0007425028351905061
2025-11-30,90394.3125,91965.046875,90394.3125,90838.2109375,38497902869,-0.005035073877646679
2025-12-01,86321.5703125,90398.15625,83862.25,90389.109375,87962894424,-0.045055292472078956
2025-12-02,91350.203125,92316.6328125,86202.1953125,86322.5390625,78546798211,0.05825464938016567
2025-12-03,93527.8046875,94060.7734375,91056.390625,91345.09375,77650204986,0.023837949867722363
2025-12-04,92141.625,94038.2421875,90976.1015625,93454.2578125,64538402681,-0.014821043775501641
2025-12-05,89387.7578125,92702.640625,88152.140625,92133.6484375,63256398633,-0.029887330373216225
2025-12-06,89272.375,90267.4609375,88951.6640625,89389.359375,37994042405,-0.0012908122468182626
2025-12-07,90405.640625,91740.84375,87799.5625,89277.8125,47394898960,0.012694471554050235
2025-12-08,90640.203125,92267.1171875,89644.890625,90424.5859375,57394099056,0.0025945560296725123
2025-12-09,92691.7109375,94601.5703125,89586.9765625,90639.703125,66861721440,0.022633530616329445
2025-12-10,92020.9453125,94477.15625,91640.1328125,92695.234375,65420694513,-0.007236522211271801
2025-12-11,92511.3359375,93554.265625,89335.296875,92011.3046875,64532834621,0.005329119618741718
2025-12-12,90270.4140625,92747.9296875,89532.6015625,92513.6640625,80275884583,-0.024223213861206738
2025-12-13,90298.7109375,90647.5703125,89800.9921875,90257.796875,64237748110,0.00031346787642294593
2025-12-14,88175.1796875,90498.109375,87634.9375,90296.4375,50465972205,-0.023516739363752315
2025-12-15,86419.78125,89983.921875,85304.078125,88171.078125,45559514323,-0.019908078936967
2025-12-16,87843.984375,88170.09375,85381.6875,86424.40625,41262178223,0.01648005936140917
2025-12-17,86143.7578125,90264.5703125,85316.265625,87847.6171875,44243392914,-0.01935507109105894
2025-12-18,85462.5078125,89412.6640625,84436.3125,86144.3671875,52667115348,-0.007908292107279613
2025-12-19,88103.3828125,89339.1171875,85107.6640625,85476.1328125,46733310561,0.03090097713717843
2025-12-20,88344.0,88497.203125,87924.875,88101.671875,14688196659,0.002731077738661547
2025-12-21,88621.75,89027.953125,87613.203125,88344.703125,19845522660,0.0031439599746445612
2025-12-22,88490.015625,90501.9296875,87908.0703125,88621.3984375,38047472118,-0.0014864790528285043
2025-12-23,87414.0,88898.3828125,86606.9765625,88490.03125,43683011533,-0.01215974047919599
2025-12-24,87611.9609375,87956.8828125,86411.796875,87404.3203125,25550297986,0.0022646365284737513
2025-12-25,87234.7421875,88501.7890625,86949.2578125,87608.3203125,19953216347,-0.004305562231041726
2025-12-26,87301.4296875,89459.4296875,86628.140625,87235.5078125,42455674908,0.0007644603322913834
2025-12-27,87802.15625,87874.78125,87182.9765625,87301.4296875,13741199310,0.005735605525503784
2025-12-28,87835.8359375,87986.890625,87394.953125,87799.34375,15156557929,0.00038358610925337544
2025-12-29,87138.140625,90299.15625,86717.9140625,87835.7890625,48411625849,-0.007943173820266769
2025-12-30,88430.1328125,89297.9375,86735.546875,87134.3515625,35586356225,0.014826942349620564
2025-12-31,87508.828125,89080.2890625,87130.5625,88429.5859375,33830210616,-0.01041844740246467
2026-01-01,88731.984375,88803.2265625,87399.40625,87508.046875,18849043990,0.013977518339667538
2026-01-02,89944.6953125,90884.4609375,88298.6171875,88733.0625,46398906171,0.013667122921255048
2026-01-03,90603.1875,90679.5703125,89328.0703125,89945.0546875,20774828592,0.007321078638514056
2026-01-04,91413.4921875,91712.5859375,90595.1015625,90603.0,26770491368,0.008943445698309516
2026-01-05,93882.5546875,94762.0703125,91414.625,91414.625,53376407252,0.027009825802690735
2026-01-06,93729.03125,94395.296875,91286.546875,93876.9453125,52430605257,-0.0016352711961346023
2026-01-07,91308.0546875,93738.7890625,90601.8046875,93727.46875,43461295053,-0.025829527204251357
2026-01-08,91027.125,91485.8515625,89233.875,91309.640625,42386697030,-0.003076724046541912
2026-01-09,90513.1015625,91910.671875,89625.3828125,91026.2734375,38305906684,-0.005646925984974294
2026-01-10,90386.6484375,90713.03125,90283.3984375,90510.1015625,12385895282,-0.001397069847536736
2026-01-11,90827.4609375,91155.2265625,90212.0234375,90385.359375,17165568977,0.004876964768804504
2026-01-12,91192.9921875,92395.5234375,90055.0234375,90825.859375,41346275358,0.004024457429802286
2026-01-13,95321.78125,96011.625,90941.9296875,91185.3359375,54980674354,0.04527528885126264
2026-01-14,96929.328125,97860.6015625,94583.046875,95322.90625,60592490863,0.016864423365986925
2026-01-15,95551.1875,97150.171875,95103.2421875,96931.2890625,53086363027,-0.01421799419905967
2026-01-16,95525.1171875,95801.890625,94259.2734375,95554.1015625,33248170537,-0.00027284132392391136
2026-01-17,95099.921875,95598.4765625,95005.6171875,95525.15625,16021715122,-0.004451136256293897
2026-01-18,93634.4296875,95491.5078125,93588.8671875,95101.1796875,20809781232,-0.01541002514624834
2026-01-19,92553.59375,93660.828125,92089.25,93655.671875,39195241508,-0.011543146480490485
2026-01-20,88310.90625,92798.4296875,87814.9296875,92553.6015625,53072968031,-0.04584033237499219
2026-01-21,89376.9609375,90430.40625,87231.5703125,88326.5078125,56330422434,0.012071608510981546
2026-01-22,89462.453125,90258.9609375,88438.4453125,89378.5234375,35549685694,0.000956534957143873
2026-01-23,89503.875,91100.25,88486.359375,89462.046875,38997586037,0.00046300848627667257
2026-01-24,89110.734375,89811.609375,89044.2890625,89506.1484375,14558687712,-0.00439244250598092
2026-01-25,86572.21875,89193.1484375,86003.7109375,89104.765625,36124986722,-0.028487203509257375
2026-01-26,88267.140625,88743.0703125,86429.2890625,86566.5234375,45329286974,0.019578126787931138
2026-01-27,89102.5703125,89427.125,87228.921875,88257.4765625,38744942267,0.009464787027023913
2026-01-28,89184.5703125,90439.2890625,88721.4609375,89104.046875,39807419296,0.0009202877056453396
2026-01-29,84561.5859375,89200.78125,83250.6015625,89169.8515625,64653083162,-0.05183614563372574
2026-01-30,84128.65625,84602.1640625,81071.4765625,84562.7265625,72083816087,-0.005119696877728619
2026-01-31,78621.1171875,84136.921875,75815.8828125,84126.5,70479259159,-0.06546567255435032
2026-02-01,76974.4453125,79322.609375,75698.8984375,78626.125,53372509744,-0.02094439679701987
2026-02-02,78688.765625,79258.609375,74551.3359375,76968.875,75140589684,0.022271291537603544
2026-02-03,75633.546875,79118.8515625,72897.140625,78693.5078125,68249110822,-0.03882661934945053
2026-02-04,73019.703125,76864.65625,71779.9296875,75640.09375,67215363944,-0.03455931736640505
2026-02-05,62702.09765625,73161.5546875,62353.53515625,73016.375,125509410908,-0.14129892381358544
2026-02-06,70555.390625,71681.3046875,60074.203125,62704.453125,114674259489,0.1252476912623226
2026-02-07,69281.96875,71611.1484375,67364.4453125,70553.796875,62347107663,-0.018048541205989532
2026-02-08,70264.7265625,72206.90625,68852.8984375,69283.7265625,39721722619,0.014184900201757111
2026-02-09,70120.78125,71369.96875,68291.03125,70243.328125,52081598792,-0.00204861414171964
2026-02-10,68793.9609375,70464.265625,67913.09375,70137.390625,40593063077,-0.018921927121284043
2026-02-11,66991.96875,69242.6796875,65757.3046875,68791.859375,49671946030,-0.02619404614799148
2026-02-12,66221.84375,68339.4921875,65092.109375,66992.1953125,44651071271,-0.011495780977477277
2026-02-13,68857.84375,69382.8359375,65835.78125,66213.375,40820775886,0.039805596623848194
2026-02-14,69767.625,70481.1640625,68706.6171875,68856.984375,36012397645,0.013212456278809848
2026-02-15,68788.1875,70939.2890625,68052.546875,69764.953125,40191152750,-0.014038567315427408
2026-02-16,68843.15625,70067.234375,67301.5859375,68782.3984375,33618145426,0.000799101589935125
2026-02-17,67494.21875,69201.8671875,66615.28125,68843.09375,34866936040,-0.019594358734823403
2026-02-18,66425.3203125,68434.4296875,65845.8984375,67488.0234375,33094301643,-0.015836888807606253
2026-02-19,66957.5234375,67277.125,65637.4296875,66425.625,31492987019,0.008012052068341324
2026-02-20,68005.421875,68269.03125,66452.484375,66958.578125,47507867304,0.015650197075734784
2026-02-21,68003.765625,68657.703125,67533.0703125,68000.25,18357635642,-2.435467576455963e-05
2026-02-22,67659.390625,68235.2265625,67185.6015625,67998.828125,17893536012,-0.005064057803784272
2026-02-23,64616.73828125,67668.4296875,63924.4375,67668.4296875,50953457309,-0.04497014110892317
2026-02-24,64080.04296875,64992.15625,62553.1875,64616.015625,40849331086,-0.008305824880296298
2026-02-25,67960.125,69953.53125,63942.484375,64077.76953125,53629234355,0.060550552894326426
2026-02-26,67453.7734375,68843.3515625,66523.734375,67954.8671875,42988597523,-0.007450715585058165
2026-02-27,65881.796875,68220.40625,64946.03515625,67456.515625,40283655942,-0.023304501473983996
2026-02-28,66995.859375,67714.5234375,63062.21875,65878.9296875,42041497112,0.016910019957618205
2026-03-01,65738.1015625,68162.8203125,65076.73046875,67005.8828125,40733141929,-0.018773664883674046
2026-03-02,68775.8515625,70044.0,65303.13671875,65734.078125,56698092052,0.04620988327616793
2026-03-03,68293.6484375,69232.890625,66237.6171875,68785.078125,47947999049,-0.007011227255569463
