Date,Close,High,Low,Open,Volume,Daily Return,MA_7,MA_30,Signal,Cumulative Return
2023-10-30,34502.36328125,34843.93359375,34110.97265625,34531.7421875,17184860315,-0.0010457086417764438,34228.74497767857,29592.165625,1,2.0753201259251455
2023-10-31,34667.78125,34719.25390625,34083.30859375,34500.078125,15758270810,0.004794395311462418,34338.20982142857,29814.966666666667,1,2.0852700310066647
2023-11-01,35437.25390625,35527.9296875,34170.69140625,34657.2734375,22446272005,0.022195613001625203,34471.70033482143,30078.515625,1,2.1315538776187757
2023-11-02,34938.2421875,35919.84375,34401.57421875,35441.578125,20998158544,-0.014081557224217889,34583.35658482143,30328.791080729166,1,2.101538279714583
2023-11-03,34732.32421875,34942.47265625,34133.44140625,34942.47265625,17158456701,-0.005893770145759425,34700.85993303572,30559.888736979166,1,2.089152296141431
2023-11-04,35082.1953125,35256.03125,34616.69140625,34736.32421875,9561294264,0.010073356782761111,34842.66294642857,30815.431510416667,1,2.110197072593988
2023-11-05,35049.35546875,35340.33984375,34594.2421875,35090.01171875,12412743996,-0.0009360829177728069,34915.64508928572,31052.190104166668,1,2.1082217531611986
2023-11-06,35037.37109375,35286.02734375,34765.36328125,35044.7890625,12693436420,-0.0003419285416157436,34992.07477678572,31287.8078125,1,2.1075008919717377
2023-11-07,35443.5625,35892.41796875,34545.81640625,35047.79296875,18834737789,0.011593090279608864,35102.900669642855,31538.090234375,1,2.1319333400767224
2023-11-08,35655.27734375,35994.41796875,35147.80078125,35419.4765625,17295394918,0.005973294692089626,35134.046875,31807.1435546875,1,2.1446680061808916
2023-11-09,36693.125,37926.2578125,35592.1015625,35633.6328125,37762672382,0.029107827327892632,35384.744419642855,32117.213736979167,1,2.2070946321804605
2023-11-10,37313.96875,37493.80078125,36362.75390625,36702.25,22711265155,0.01691989303173269,35753.55078125,32465.2353515625,1,2.244438437267865
2023-11-11,37138.05078125,37407.09375,36773.66796875,37310.0703125,13924272142,-0.0047145338500075296,36047.244419642855,32811.277083333334,1,2.233856956281108
2023-11-12,37054.51953125,37227.69140625,36779.1171875,37133.9921875,11545715999,-0.002249209321512735,36333.69642857143,33151.015234375,1,2.228832544392114
2023-11-13,36502.35546875,37405.1171875,36399.60546875,37070.3046875,19057712790,-0.014901395821212304,36542.97991071428,33472.37018229167,1,2.1956198284289274
2023-11-14,35537.640625,36753.3515625,34948.5,36491.7890625,23857403554,-0.026428838121854925,36556.419642857145,33751.636458333334,1,2.1375921474062443
2023-11-15,37880.58203125,37964.89453125,35383.78125,35548.11328125,27365821679,0.06592844558740318,36874.3203125,34063.6736328125,1,2.278520274984577
2023-11-16,36154.76953125,37934.625,35545.47265625,37879.98046875,26007385366,-0.04555929205565723,36797.412388392855,34321.641015625,1,2.1747125043218185
2023-11-17,36596.68359375,36704.484375,35901.234375,36164.82421875,22445028430,0.012222842746045792,36694.943080357145,34597.25240885417,1,2.2012936732800035
2023-11-18,36585.703125,36839.28125,36233.3125,36625.37109375,11886022717,-0.000300039994658885,36616.03627232143,34859.448958333334,1,2.2006331971380297
2023-11-19,37386.546875,37509.35546875,36414.59765625,36585.765625,12915986553,0.021889527372586093,36663.46875,35116.235546875,1,2.2488040177438045
2023-11-20,37476.95703125,37756.8203125,36882.53125,37374.07421875,20888209068,0.0024182537251242753,36802.697544642855,35368.18704427083,1,2.254242196436788
2023-11-21,35813.8125,37631.140625,35813.8125,37469.16015625,25172163756,-0.04437779006078835,36842.150669642855,35562.184244791664,1,2.1542039094971455
2023-11-22,37432.33984375,37856.98046875,35670.97265625,35756.5546875,24397247860,0.045192824521265385,36778.11607142857,35707.054427083334,1,2.2515584687620738
2023-11-23,37289.62109375,37643.91796875,36923.86328125,37420.43359375,14214948217,-0.003812712499291715,36940.23772321428,35819.990885416664,1,2.2429739236453385
2023-11-24,37720.28125,38415.33984375,37261.60546875,37296.31640625,22922957823,0.011549062275727495,37100.751674107145,35927.239583333336,1,2.268878169172351
2023-11-25,37796.79296875,37892.4296875,37617.41796875,37721.4140625,9099571165,0.0020283973558654633,37273.76450892857,36048.577734375,1,2.2734803556514813
2023-11-26,37479.12109375,37820.30078125,37162.75,37796.828125,13744796068,-0.008404730932136117,37286.98939732143,36167.555078125,1,2.2543723649827334
2023-11-27,37254.16796875,37559.35546875,36750.12890625,37454.19140625,19002925720,-0.006002091789647501,37255.162388392855,36273.04153645833,1,2.2408414151200624
2023-11-28,37831.0859375,38368.48046875,36891.08984375,37247.9921875,21696137014,0.01548599794884531,37543.34430803572,36382.79505208333,1,2.2755430806782995
2023-11-29,37858.4921875,38366.11328125,37612.6328125,37826.10546875,20728546658,0.0007244373065387055,37604.22321428572,36494.666015625,1,2.2771915689785787
2023-11-30,37712.74609375,38141.75390625,37531.140625,37861.1171875,18115982627,-0.0038497596002547985,37664.669642857145,36596.16484375,1,2.268424928874284
2023-12-01,38688.75,38954.109375,37629.359375,37718.0078125,23512784002,0.025879947957747618,37803.02232142857,36704.548046875,1,2.327131647979608
2023-12-02,39476.33203125,39678.9375,38652.59375,38689.27734375,15534035612,0.020356874575942596,38042.95647321428,36855.817708333336,1,2.3745047750592354
2023-12-03,39978.390625,40135.60546875,39298.1640625,39472.20703125,15769696322,0.012717964611113297,38399.99497767857,37030.68658854167,1,2.4047036427573585
2023-12-04,41980.09765625,42371.75,39978.62890625,39978.62890625,39856129827,0.05006972516793251,39075.12779017857,37260.61666666667,1,2.5251064932605454
2023-12-05,44080.6484375,44408.6640625,41421.1484375,41986.265625,36312154535,0.05003682455553493,39967.92243303572,37561.659765625,1,2.6514548038478654
2023-12-06,43746.4453125,44265.76953125,43478.08203125,44080.0234375,29909761586,-0.007581629055975703,40809.05859375,37851.962239583336,1,2.631352457066406
2023-12-07,43292.6640625,44042.58984375,42880.6484375,43769.1328125,27635760671,-0.010372985662227885,41606.189732142855,38113.598958333336,1,2.604057475756988
2023-12-08,44166.6015625,44705.515625,43125.296875,43293.13671875,24421116687,0.02018673414826888,42388.739955357145,38397.309765625,1,2.6566248917269064
2023-12-09,43725.984375,44361.2578125,43627.59765625,44180.01953125,17368210171,-0.009976252913108663,42995.83314732143,38631.73841145833,1,2.630121729911779
2023-12-10,43779.69921875,44034.625,43593.28515625,43728.3828125,13000481418,0.0012284421841561866,43538.877232142855,38847.26276041667,1,2.6333526823942686
2023-12-11,41243.83203125,43808.375,40234.578125,43792.01953125,40632672038,-0.05792335792051162,43433.69642857143,38984.12213541667,1,2.480820052441006
2023-12-12,41450.22265625,42048.3046875,40667.5625,41238.734375,24779520132,0.005004157345118276,43057.92131696428,39130.64557291667,1,2.493234466328345
2023-12-13,42890.7421875,43429.78125,40676.8671875,41468.46484375,26797884674,0.03475299863154757,42935.678013392855,39343.591796875,1,2.579881840324781
2023-12-14,43023.97265625,43390.859375,41767.08984375,42884.26171875,25578530178,0.0031062756659134827,42897.29352678572,39593.13619791667,1,2.587895664506314
2023-12-15,41929.7578125,43087.82421875,41692.96875,43028.25,19639442462,-0.025432678020983368,42577.744419642855,39728.108723958336,1,2.522078547319026
2023-12-16,42240.1171875,42664.9453125,41723.11328125,41937.7421875,14386729590,0.007401888090740938,42365.47767857143,39930.95364583333,1,2.54074669048234
2023-12-17,41364.6640625,42359.49609375,41274.54296875,42236.109375,16678702876,-0.02072563201266564,42020.47265625,40089.886328125,1,2.488088109538005
2023-12-18,42623.5390625,42720.296875,40530.2578125,41348.203125,25224642008,0.030433584522719714,42217.57366071428,40291.14752604167,1,2.563809549319604
2023-12-19,42270.52734375,43354.296875,41826.3359375,42641.51171875,23171001281,-0.008282083715112631,42334.760044642855,40453.946875,1,2.5425758640025338
2023-12-20,43652.25,44275.5859375,42223.81640625,42261.30078125,27868908174,0.032687613405284255,42443.546875,40659.78997395833,1,2.6256866008986552
2023-12-21,43869.15234375,44240.66796875,43330.05078125,43648.125,22452766169,0.0049688697318006625,42564.286830357145,40928.30130208333,1,2.6387332955750553
2023-12-22,43997.90234375,44367.95703125,43441.96875,43868.98828125,21028503216,0.002934864092908329,42859.736049107145,41147.15338541667,1,2.646477619175
2023-12-23,43739.54296875,44015.69921875,43351.35546875,44012.19921875,13507796558,-0.005872083923035065,43073.939732142855,41362.15078125,1,2.6309372804947704
2023-12-24,43016.1171875,43945.5234375,42786.91796875,43728.3671875,18830554085,-0.01653939964043194,43309.861607142855,41538.67864583333,1,2.587423157383756
2023-12-25,43613.140625,43765.09375,42765.76953125,43010.57421875,21115795370,0.013879063861056418,43451.23325892857,41732.556901041666,1,2.6233341686206613
2023-12-26,42520.40234375,43603.17578125,41676.48828125,43599.84765625,30026850982,-0.025055253200995553,43486.9296875,41900.599609375,1,2.5576058667950474
2023-12-27,43442.85546875,43683.16015625,42167.58203125,42518.46875,25260941032,0.021694364920222586,43457.01618303572,42106.88919270833,1,2.6130915017914016
2023-12-28,42627.85546875,43804.78125,42318.55078125,43468.19921875,22992093014,-0.01876027694786908,43279.68805803572,42266.781510416666,1,2.564069181527672
2023-12-29,42099.40234375,43124.32421875,41424.0625,42614.64453125,26000021055,-0.012396896798793966,43008.47377232143,42408.145182291664,1,2.5322826804993053
2023-12-30,42156.90234375,42584.125,41556.2265625,42091.75390625,16013925945,0.0013658151137276864,42782.38225446428,42556.28372395833,1,2.535741310456562
2023-12-31,42265.1875,42860.9375,41998.25390625,42152.09765625,16397498810,0.002568622223877659,42675.10658482143,42675.498307291666,-1,2.5422546719406056
2024-01-01,44167.33203125,44175.4375,42214.9765625,42280.234375,18426978443,0.0450049945064126,42754.27678571428,42831.864973958334,-1,2.656668829485194
2024-01-02,44957.96875,45899.70703125,44176.94921875,44187.140625,39335274536,0.017900939051301412,43102.50055803572,42997.850911458336,1,2.7042256962813007
2024-01-03,42848.17578125,45503.2421875,40813.53515625,44961.6015625,46342323118,-0.04692812036242189,43017.54631696428,43026.786848958334,-1,2.5773214673190576
2024-01-04,44179.921875,44770.0234375,42675.17578125,42855.81640625,30448091210,0.03108057856532498,43239.27008928572,43030.095963541666,1,2.657426109672166
2024-01-05,44162.69140625,44353.28515625,42784.71875,44192.98046875,32336029347,-0.0003900067727314882,43534.025669642855,43043.97083333333,1,2.6563896954913604
2024-01-06,43989.1953125,44227.6328125,43475.15625,44178.953125,16092503468,-0.003928567037593367,43795.78180803572,43067.18854166667,1,2.6459538904946505
2024-01-07,43943.09765625,44495.5703125,43662.23046875,43998.46484375,19330573863,-0.0010479313368322307,44035.48325892857,43059.73841145833,1,2.643181112496988
2024-01-08,46970.50390625,47218.0,43244.08203125,43948.70703125,42746192015,0.06889378335779228,44435.93638392857,43167.8890625,1,2.8252798594367636
2024-01-09,46139.73046875,47893.69921875,45244.71484375,46987.640625,39821290992,-0.017687130611972357,44604.759486607145,43246.55677083333,1,2.7753087655475306
2024-01-10,46627.77734375,47647.22265625,44483.15234375,46121.5390625,50114613298,0.010577584004972662,45144.70256696428,43426.02161458333,1,2.8046648271548467
2024-01-11,46368.5859375,48969.37109375,45678.64453125,46656.07421875,45833734549,-0.005558733892443213,45457.368861607145,43589.967057291666,1,2.789074441723198
2024-01-12,42853.16796875,46498.13671875,41903.76953125,46354.79296875,43332698900,-0.07581464687080208,45270.29408482143,43588.714583333334,1,2.5776217478275743
2024-01-13,42842.3828125,43234.66015625,42464.14453125,42799.4453125,20601860469,-0.0002516769882185965,45106.46372767857,43582.66158854167,1,2.5769730197493144
2024-01-14,41796.26953125,43065.59765625,41724.61328125,42842.26171875,17521429522,-0.0244177193838242,44799.77399553572,43578.21197916667,1,2.5140492156933893
2024-01-15,42511.96875,43319.72265625,41705.41796875,41715.06640625,22320220558,0.01712351907901466,44162.84040178572,43587.273697916666,1,2.557098585403897
2024-01-16,43154.9453125,43566.2734375,42085.99609375,42499.3359375,24062872740,0.015124600939588229,43736.44252232143,43646.94973958333,1,2.595773681071316
2024-01-17,42742.65234375,43189.890625,42189.30859375,43132.1015625,20851232595,-0.009553782672285682,43181.42466517857,43650.920182291666,-1,2.570974223455922
2024-01-18,41262.05859375,42876.34765625,40631.171875,42742.3125,25218357242,-0.034639725632667706,42451.92075892857,43617.30455729167,-1,2.481916381746748
2024-01-19,41618.40625,42134.16015625,40297.45703125,41278.4609375,25752407154,0.00863620644230223,42275.52622767857,43549.509765625,-1,2.5033507239920447
2024-01-20,41665.5859375,41877.89453125,41446.82421875,41624.58984375,11586690904,0.0011336255217606617,42107.412388392855,43476.05755208333,-1,2.50618858626268
2024-01-21,41545.78515625,41855.3671875,41497.0078125,41671.48828125,9344043642,-0.0028752933279206916,42071.62890625,43394.3203125,-1,2.498982558942088
2024-01-22,39507.3671875,41651.20703125,39450.1171875,41553.65234375,31338708143,-0.049064374667218136,41642.400111607145,43253.247786458334,-1,2.37637154238331
2024-01-23,39845.55078125,40127.3515625,38521.89453125,39518.71484375,29244553045,0.008560013431039293,41169.62946428572,43147.562239583334,-1,2.3967133147032507
2024-01-24,40077.07421875,40483.78515625,39508.796875,39877.59375,22359526178,0.005810521700930993,40788.83258928572,43029.693359375,-1,2.410639469429244
2024-01-25,39933.80859375,40254.48046875,39545.6640625,40075.55078125,18491782013,-0.0035747525934159974,40599.08258928572,42943.47356770833,-1,2.402022029734111
2024-01-26,41816.87109375,42209.38671875,39825.69140625,39936.81640625,25598119893,0.04715459322091098,40627.43470982143,42889.274088541664,-1,2.5152884014538897
2024-01-27,42120.0546875,42195.6328125,41431.28125,41815.625,11422941934,0.007250269707417489,40692.35881696428,42872.347395833334,-1,2.5335249207563693
2024-01-28,42035.59375,42797.17578125,41696.91015625,42126.125,16858971687,-0.002005242826170095,40762.33147321428,42870.220442708334,-1,2.5284445880840996
2024-01-29,43288.24609375,43305.8671875,41818.33203125,42030.9140625,20668476578,0.029799801358818767,41302.45703125,42907.931901041666,-1,2.603791734555786
2024-01-30,42952.609375,43838.9453125,42711.37109375,43300.2265625,23842814518,-0.007753530092744043,41746.322544642855,42930.845963541666,-1,2.5836031569866695
2024-01-31,42582.60546875,43717.40625,42298.9453125,42946.25,24673628793,-0.00861423582021903,42104.255580357145,42878.021744791666,-1,2.561347390126524
2024-02-01,43075.7734375,43243.16796875,41879.19140625,42569.76171875,21423953779,0.011581441842771323,42553.107700892855,42815.281901041664,-1,2.5910114859644087
2024-02-02,43185.859375,43422.48828125,42584.3359375,43077.640625,18603843039,0.0025556346111748063,42748.677455357145,42826.53802083333,-1,2.5976331645958908
2024-02-03,42992.25,43359.94140625,42890.80859375,43184.96484375,11169245236,-0.0044831659668692625,42873.27678571428,42786.948958333334,1,2.5859875439979634
2024-02-04,42583.58203125,43097.64453125,42374.83203125,42994.94140625,14802225490,-0.009505619472114146,42951.560825892855,42734.31197916667,1,2.561406130445092
2024-02-05,42658.66796875,43494.25,42264.81640625,42577.62109375,18715487317,0.0017632602500394778,42861.62109375,42689.96106770833,1,2.565922556059113
2024-02-06,43084.671875,43344.1484375,42529.01953125,42657.390625,16798476726,0.009986338686479135,42880.48716517857,42661.346875,1,2.5915467277471955
2024-02-07,44318.22265625,44341.94921875,42775.95703125,43090.01953125,21126587775,0.028630850081180936,43128.43247767857,42572.9375,1,2.6657449135877007
2024-02-08,45301.56640625,45575.83984375,44332.125,44332.125,26154524080,0.022188248784866804,43446.40290178572,42544.998697916664,1,2.724893124927378
2024-02-09,47147.19921875,48152.49609375,45260.82421875,45297.3828125,39316770844,0.040741037427910465,44012.30859375,42562.312760416666,1,2.8359080977171
2024-02-10,47771.27734375,48146.171875,46905.3203125,47153.52734375,16398681570,0.013236801662479536,44695.02678571428,42609.069140625,1,2.873446450739601
2024-02-11,48293.91796875,48535.9375,47617.40625,47768.96875,19315867136,0.010940478338881565,45510.7890625,42790.427473958334,1,2.9048833293918537
2024-02-12,49958.22265625,50280.4765625,47745.76171875,48296.38671875,34511985805,0.034461993507690414,46553.58258928572,43027.62213541667,1,3.004991399829954
2024-02-13,49742.44140625,50358.390625,48406.49609375,49941.359375,35593051468,-0.004319233922406296,47504.69252232143,43292.49453125,1,2.9920121390392693
2024-02-14,51826.6953125,52021.37109375,49296.83203125,49733.4453125,39105608050,0.041900916949929146,48577.33147321428,43602.98541666667,1,3.1173801911903336
2024-02-15,51938.5546875,52820.06640625,51371.62890625,51836.78515625,38564360533,0.0021583350882306007,49525.47265625,43895.77239583333,1,3.1241085422403345
2024-02-16,52160.203125,52537.96875,51641.3671875,51937.7265625,28180567298,0.004267512618200353,50241.61607142857,44209.690755208336,1,3.137440714864973
2024-02-17,51662.99609375,52191.9140625,50669.66796875,52161.67578125,20009091006,-0.009532306269177337,50797.575892857145,44556.388671875,1,3.1075336690694932
2024-02-18,52122.546875,52356.96484375,51233.70703125,51661.96875,17595377311,0.008895163192163213,51344.52287946428,44906.526692708336,1,3.135175688181008
2024-02-19,51779.14453125,52483.32421875,51711.8203125,52134.8125,21362184346,-0.006588364620277343,51604.654575892855,45243.6453125,1,3.114520007598643
2024-02-20,52284.875,52945.05078125,50792.3125,51777.7265625,33353758256,0.009767068832988945,51967.859375,45601.614973958334,1,3.14493973889458
2024-02-21,51839.1796875,52368.81640625,50671.7578125,52273.53515625,28624907020,-0.008524364120598982,51969.642857142855,46012.675390625,1,3.118131127422901
2024-02-22,51304.97265625,52009.61328125,50926.29296875,51854.64453125,25413900611,-0.010305082651198116,51879.131138392855,46394.65611979167,1,3.0859985284375346
2024-02-23,50731.94921875,51497.93359375,50561.77734375,51283.90625,21427078270,-0.011168964874795462,51675.09486607143,46749.818619791666,1,3.0515311192697454
2024-02-24,51571.1015625,51684.1953125,50585.4453125,50736.37109375,15174077879,0.016540904827679226,51661.967075892855,47137.72838541667,1,3.102006205092288
2024-02-25,51733.23828125,51950.02734375,51306.171875,51565.21484375,15413239245,0.003143945229742817,51606.3515625,47468.27395833333,1,3.1117587427034206
2024-02-26,54522.40234375,54938.17578125,50931.03125,51730.5390625,34074411896,0.053914352844811164,51998.24553571428,47881.685546875,1,3.279527201525459
2024-02-27,57085.37109375,57537.83984375,54484.19921875,54519.36328125,49756832031,0.04700762695380023,52684.03069196428,48383.34479166667,1,3.433689992799608
2024-02-28,62504.7890625,63913.1328125,56738.42578125,57071.09765625,83239156760,0.09493531994124749,54207.689174107145,49023.896223958334,1,3.7596684508450986
2024-02-29,61198.3828125,63585.64453125,60498.73046875,62499.18359375,65496611844,-0.020900898468654838,55621.033482142855,49632.088671875,1,3.6810880022781802
2024-03-01,62440.6328125,63155.1015625,60802.52734375,61168.0625,40186368423,0.020298739001094468,57293.70256696428,50294.02291666667,1,3.7558094468764853
2024-03-02,62029.84765625,62458.69921875,61657.2890625,62431.65234375,23888473685,-0.006578811548619723,58787.80915178572,50925.825390625,1,3.7311006843129593
2024-03-03,63167.37109375,63230.2109375,61435.0234375,62031.578125,26253811450,0.01833832389535761,60421.25669642857,51591.87578125,1,3.799522817148081
2024-03-04,68330.4140625,68537.03125,62386.51953125,63137.00390625,70670471105,0.08173591649219114,62393.829799107145,52436.48125,1,4.110080296840671
2024-03-05,63801.19921875,69170.625,59323.91015625,68341.0546875,102802940877,-0.06628402455760396,63353.23381696428,53143.73515625,1,3.83764763351116
2024-03-06,66106.8046875,67637.9296875,62848.671875,63776.05078125,68750229073,0.03613733749494208,63867.80747767857,53925.33971354167,1,3.9763300012300187
2024-03-07,66925.484375,68029.921875,65655.53125,66099.7421875,46989543159,0.012384196927533564,64685.96484375,54720.033463541666,1,4.025573655014111
2024-03-08,68300.09375,70083.0546875,66230.453125,66938.09375,59202881172,0.020539401213709896,65523.03069196428,55519.42916666667,1,4.108256527429787
2024-03-09,68498.8828125,68673.0546875,68053.125,68299.2578125,21609650379,0.0029105240064184468,66447.17857142857,56292.673046875,1,4.120213706677396
2024-03-10,69019.7890625,70005.203125,68239.9765625,68500.2578125,35683977532,0.007604594828588107,67283.23828125,57021.759375,1,4.1515462625238735
2024-03-11,72123.90625,72850.7109375,67194.8828125,69020.546875,65716656765,0.04497430707429584,67825.16573660714,57833.513671875,1,4.338259178967768
2024-03-12,71481.2890625,72825.65625,68728.8515625,72125.125,62554434520,-0.008909905479502545,68922.32142857143,58606.426041666666,1,4.2996056997375804
2024-03-13,73083.5,73637.4765625,71334.09375,71482.1171875,48212536929,0.022414410239567806,69918.9921875,59377.26861979167,1,4.395978825759882
2024-03-14,71396.59375,73750.0703125,68563.0234375,73079.375,59594605698,-0.0230819028918976,70557.72209821429,60099.07369791667,1,4.294511269388854
2024-03-15,69403.7734375,72357.1328125,65630.6953125,71387.875,78320453976,-0.027911980219644583,70715.390625,60684.976302083334,1,4.174642955784632
2024-03-16,65315.1171875,70046.2734375,64801.39453125,69392.484375,46842198371,-0.05891115205258901,70260.56696428571,61130.86171875,1,3.9287099298511343
2024-03-17,68390.625,68845.71875,64545.31640625,65316.34375,44716864318,0.04708722796395115,70170.68638392857,61671.87578125,1,4.113701989922273
2024-03-18,67548.59375,68897.1328125,66594.2265625,68371.3046875,49261579492,-0.0123120859035869,69517.0703125,62201.395703125,1,4.063053737640593
2024-03-19,61912.7734375,68106.9296875,61536.1796875,67556.1328125,74215844794,-0.08343356981432348,68150.13950892857,62527.736588541666,1,3.7240586599618086
2024-03-20,67913.671875,68115.2578125,60807.78515625,61930.15625,66792634382,0.09692504638897836,67411.59263392857,63065.55416666667,1,4.085013218333883
2024-03-21,65491.390625,68199.9921875,64580.91796875,67911.5859375,44480350565,-0.03566706353999505,66567.9921875,63505.77135416667,1,3.9393127923138493
2024-03-22,63778.76171875,66623.75,62355.37109375,65489.9296875,41401116964,-0.02615044343853401,65764.41908482143,63903.757421875,1,3.8362980159517526
2024-03-23,64062.203125,65976.3984375,63038.4921875,63802.72265625,24738964812,0.004444134671348854,65585.43136160714,64328.9984375,1,3.8533470409740707
2024-03-24,67234.171875,67622.7578125,63825.8515625,64070.75390625,27206630673,0.04951388799118828,65420.22377232143,64879.072526041666,1,4.044141234752038
2024-03-25,69958.8125,71162.59375,66414.8359375,67234.09375,42700139523,0.04052464020923141,65764.54073660714,65491.99622395833,1,4.2080286032456815
2024-03-26,69987.8359375,71535.7421875,69335.609375,69931.328125,36010437368,0.00041486463910467286,66918.12109375,66100.4828125,1,4.20977436551351
2024-03-27,69455.34375,71727.6875,68381.9296875,69991.8984375,40827113309,-0.007608353371227561,67138.35993303571,66598.24752604167,1,4.177744914527548
2024-03-28,70744.953125,71546.0234375,68895.5078125,69452.7734375,34374900617,0.018567460837021654,67888.86886160714,67053.56692708333,1,4.2553150296151045
2024-03-29,69892.828125,70913.09375,69076.65625,70744.796875,25230851763,-0.01204502883045766,68762.30691964286,67299.83489583334,1,4.204059637400711
2024-03-30,69645.3046875,70355.4921875,69601.0625,69893.4453125,17130241883,-0.0035414711944022903,69559.89285714286,67581.39895833333,1,4.189171081295307
2024-03-31,71333.6484375,71377.78125,69624.8671875,69647.78125,20050941373,0.02424203264779501,70145.53236607143,67877.8328125,1,4.290725103415267
2024-04-01,69702.1484375,71342.09375,68110.6953125,71333.484375,34873527352,-0.022871394296192005,70108.86607142857,68133.576171875,1,4.192590237758487
2024-04-02,65446.97265625,69708.3828125,64586.59375,69705.0234375,50705240709,-0.061047985989492126,69460.17131696429,68209.562890625,1,3.9366410476641254
2024-04-03,65980.8125,66914.3203125,64559.8984375,65446.671875,34488018367,0.008156830210526378,68963.80970982143,68131.24283854167,1,3.9687515602897103
2024-04-04,68508.84375,69291.2578125,65113.796875,65975.6953125,34439527442,0.038314642609167615,68644.36551339286,68288.16432291667,1,4.120812857926787
2024-04-05,67837.640625,68725.7578125,66011.4765625,68515.7578125,33748230056,-0.009797320875087778,68350.76729910714,68345.85885416667,1,4.080439932091491
2024-04-06,68896.109375,69629.6015625,67491.71875,67840.5703125,19967785809,0.015602971156545964,68243.73939732143,68411.54635416667,-1,4.144106918657934
2024-04-07,69362.5546875,70284.4296875,68851.6328125,68897.109375,21204930369,0.006770270726916605,67962.15457589286,68446.96171875,-1,4.172163644418536
2024-04-08,71631.359375,72715.359375,69064.2421875,69362.5546875,37261432669,0.03270935878474601,68237.75613839286,68551.37760416667,-1,4.308632441972495
2024-04-09,69139.015625,71742.5078125,68212.921875,71632.5,36426900409,-0.03479403115822832,68765.19084821429,68555.35182291667,1,4.158717750537151
2024-04-10,70587.8828125,71093.4296875,67503.5625,69140.2421875,38318601774,0.0209558550176423,69423.34375,68504.15104166667,1,4.245867236776703
2024-04-11,70060.609375,71256.234375,69571.8125,70575.734375,30153382941,-0.007469744331340511,69645.02455357143,68456.79505208334,1,4.214151694053165
2024-04-12,67195.8671875,71222.7421875,65254.8359375,70061.3828125,44129299406,-0.04088948430588779,69553.34263392857,68260.540625,1,4.041837204496548
2024-04-13,63821.47265625,67931.4296875,60919.10546875,67188.375,52869738185,-0.05021729270691988,68828.39453125,68008.03658854167,1,3.838867082524626
2024-04-14,65738.7265625,65824.4296875,62205.8515625,63836.23046875,49084320047,0.03004089104268326,68310.70479910714,67885.868359375,1,3.9541900702780914
2024-04-15,63426.2109375,66878.6484375,62332.0703125,65739.6484375,43595917654,-0.03517737178558533,67138.54073660714,67822.90481770833,-1,3.8150920560650494
2024-04-16,63811.86328125,64355.66796875,61716.40234375,63419.296875,42847528078,0.006080330797783695,66377.51897321429,67670.27942708334,-1,3.8382890777899217
2024-04-17,61276.69140625,64486.36328125,59768.5859375,63831.84765625,41915247049,-0.03972884891052719,65047.34877232143,67461.216015625,-1,3.6857982709434793
2024-04-18,63512.75390625,64125.6875,60833.48046875,61275.31640625,36006307335,0.03649124077498622,64111.94084821428,67514.54869791666,-1,3.8202976230965056
2024-04-19,63843.5703125,65481.59765625,59651.390625,63510.75,49920425401,0.005208661031110617,63633.041294642855,67378.87864583333,-1,3.840196258453173
2024-04-20,64994.44140625,65442.45703125,63172.40234375,63851.1015625,23097485495,0.018026421268684478,63800.60825892857,67362.313671875,-1,3.9094212539624755
2024-04-21,64926.64453125,65723.2421875,64277.72265625,64992.81640625,20506644853,-0.0010431180502996629,63684.59654017857,67400.57643229167,-1,3.905343266086242
2024-04-22,66837.6796875,67233.9609375,64548.1796875,64935.6328125,28282686673,0.029433758205850147,64171.94921875,67493.09231770833,-1,4.02029219549107
2024-04-23,66407.2734375,67199.2421875,65864.8671875,66839.890625,24310975583,-0.006439574982440521,64542.72209821428,67465.52903645833,-1,3.9944032224468846
2024-04-24,64276.8984375,67075.3671875,63589.87109375,66408.71875,30276655120,-0.03208044676017341,64971.32310267857,67276.13190104166,-1,3.866260982530512
2024-04-25,64481.70703125,65275.20703125,62783.6328125,64275.01953125,32155786816,0.0031863484195515657,65109.74497767857,67092.59427083333,-1,3.878580237101772
2024-04-26,63755.3203125,64789.65625,63322.3984375,64485.37109375,24139372950,-0.011265004482557628,65097.13783482143,66902.59348958333,-1,3.834888013344861
2024-04-27,63419.140625,63898.36328125,62424.71875,63750.98828125,19530783039,-0.005272966802647994,64872.09486607143,66658.39973958333,-1,3.814666776158621
2024-04-28,63113.23046875,64321.484375,62793.59765625,63423.515625,17334827993,-0.004823625063903991,64613.03571428572,66432.41315104166,-1,3.7962662538867002
2024-04-29,63841.12109375,64174.87890625,61795.45703125,63106.36328125,26635912073,0.011533090916022948,64184.95591517857,66238.94036458334,-1,3.8400489377342053
2024-04-30,60636.85546875,64703.33203125,59120.06640625,63839.41796875,37840840057,-0.050191249309274655,63360.61049107143,65882.38059895833,-1,3.6473120841405726
2024-05-01,58254.01171875,60780.5,56555.29296875,60609.49609375,48439780271,-0.03929695449375714,62500.19810267857,65500.776041666664,-1,3.50398382714557
2024-05-02,59123.43359375,59602.296875,56937.203125,58253.703125,32711813559,0.014924669552331737,61734.73046875,65289.99140625,-1,3.5562796278824322
2024-05-03,62889.8359375,63320.50390625,58848.3125,59122.30078125,33172023048,0.06370405294167747,61611.08984375,65186.95885416667,-1,3.782829053572464
